log_id,source_node,target_node,edge_type,label
670,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
671,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-32,GetParameter,0
672,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
673,arn:aws:iam::123837392027:user/bert-jan,aws_service,PutParameter,0
674,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-29,GetParameter,0
675,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
676,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
677,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
678,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
679,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
680,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-38,GetParameter,0
681,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
682,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
683,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
684,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
685,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-1,PutParameter,0
686,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-38,PutParameter,0
687,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
688,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
689,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-37,GetParameter,0
690,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
691,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
692,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-37,PutParameter,0
693,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-28,PutParameter,0
694,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
695,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
696,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
697,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
698,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
699,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
700,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
701,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-28,GetParameter,0
702,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
703,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-11,GetParameter,0
704,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
705,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-26,GetParameter,0
706,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
707,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-11,PutParameter,0
708,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
709,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-26,PutParameter,0
710,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
711,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
712,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-20,PutParameter,0
713,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-1,GetParameter,0
714,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-20,GetParameter,0
715,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
716,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
717,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
718,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
719,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
720,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
721,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
722,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
723,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
724,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
725,arn:aws:iam::123837392027:user/bert-jan,aws_service,PutParameter,0
726,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
727,arn:aws:iam::123837392027:user/bert-jan,alias/aws/ssm,Encrypt,0
728,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
729,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
730,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-9,PutParameter,0
731,arn:aws:iam::123837392027:user/bert-jan,/credentials/stratus-red-team/credentials-9,GetParameter,0
732,arn:aws:iam::123837392027:user/bert-jan,Parameter,ListTagsForResource,0
733,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
734,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
735,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
736,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
737,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
738,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
739,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
740,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
741,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
742,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
743,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
744,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
745,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
746,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
747,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
748,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
749,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
750,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
751,arn:aws:iam::123837392027:user/bert-jan,AAEAASOszR5OBQ4RDciQegOaCl6Zq8rrJIxfnEcfNL/Ewge/AAAAAGSr8mPsv80kHuiSIHxVshJUMtXQoPHxkvZFBz1WzlVHSM37sNKja344OydoFrxGTyHjKxKa+4zBdCjog5HJhnnP5kXewwsCb206xirvHT2aLFq/I0dTKd+YcwC+xN8yJCmR15W5o8+q+xOzYnJ3r2yOnS45AMu0kz6reaneUvnAoOBwj6PgyogUkmkiZgOJzpTxOnQgesT/d2Fs8OSsW/cdhphIB6N/8yptjrgrjrAdXdqZibQB3MAuhZRh3mZPMXgi/VpbeG6qLS5WppEj1OfikloZ0Zp5EhnPydTOOmI37ZlhZFc/b5X6sSYTi+df2/RXTeah096HvrK3z0mIIS0GVu4TwH0ugt3fNlW1WXNP/x3eVffyAQPDeocjDlL8XECE8GRpFD1V3VJvjQ2AJfDbMXvmhItKnhfPBlMZXOA6yr4oAvr88/acdOD7RRc4+4ji9bkY9TXXc6tPJJuydQvKl/XkzpNcTDUMk3YPTKUI79rN8q6e+YAXTTWCXMT2MGEf4jXlt/h9fAV2t3YjQ03Howy/rgbgjBYEd5jb2MiU4OoN/OUuTmw/51KmqZCBTpM3mAxZRsF/AJC52S3EU9fkAowUPzfX8mSTFosMS/dfUvcSITRfnd7KX5WubIDgaELeraALTABGaCvpsyVLYTr5KmpmHsVgE83exL23f+dZBl6OJA==,DescribeParameters,0
752,arn:aws:iam::123837392027:user/bert-jan,AAEAAbwQk+7AJvg2ZAp3PkimvgnsksUOA0Tk+N58wvEOBay3AAAAAGSr8mMb8wYSF2oKESnNvZIz4NbR8/MCNuyL7Zq+UA/Awo9ekIeqDbA1L/WxKvlK4JYh1boqLo832q37cz6TR+3u2G48O1520tgRsqP1h5juXkyokz2UV+Y0Ij9ruKpFv6VOQDCJPWFtbRN8mWTdj62AnslQb2ma8Y3oQ4NmD1xRUi4TBDI/WJYBGHwLAh9KSqTT7TBNZbanWNeNK5FUZtw17BA22NnQo+AwY0ZGNQwCn5mjHEU6LDMPGmXIuWRjW3uB8/ATabL+kAI6JTHFjqsHi5Rtk0eI1wJypz9Unpg8GNeoUy3gz+yC7RObAa+DISNr+zpuyhhs0PO7qBHGLHt9IH9JRYyq2VQY5ErnBj0SSWYjg61KePHPr5Uv0sAcNoPp+pkfoNh/eFqWEwdoT0UlMBpE5c+2wF/ZVsawt+vOUdRMp/uamNE8JotWpnFrblj5DKAsxp0BdvUqB+6vKgY5r1WOdrtzXD9jVL9jr77+JVzV6YsheiHwqJg8q0as9qzePl+XqXGEDcIXkhkoulffcwnAjb/cH9pKc6rfGbv08EVmSYljkt7JR9wY9zDDyAwU4we9h40YGowfp9oGveQGuO0EADiDAWkqMF9wyXzBWERzipWHjRyxdM8LU5hgGO5ya5pD8+mjeBzLE/sCxz8pjA6bL/a4vbVolKjlrchaBeSi4Q==,DescribeParameters,0
753,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
754,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
755,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeParameters,0
756,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
757,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
758,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
759,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
760,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
761,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
762,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
763,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
764,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
765,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
766,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
767,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
768,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
769,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
770,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
771,arn:aws:iam::123837392027:user/bert-jan,AAEAAclp8UFCJ7dny493eHEd80U02QjHYLN3Zos8k76vioy6AAAAAGSr8mMX5g/G6u27xNLExCcVqI3GqorjWAm9Jxfvr22QMWPU+aSsHHcPSxVy0aL9N2f8dfZQVntYKkXmMYew8ouo6VEFpV00O6ifG9rSuXjR9QmBWHRmvpI+bqrVdC/LZpmU5ZycCYB021XDBNZf5bbhCReDsydPT+OF2a4OSaQkdstk0qWAF+LnBY5m8innGKZqUfdvVDSQUmDM3ejzT2taG31gUU97Jyo5GV2OgWlNsxdm6JzcNXclOmbXCZRqCq8ZY2+2dTvq9ww0gQOkyOTVrV+7eDipoc+2/4Xf3aJlpsDb7xuHyVvSb0tioo7FnSepaGyHHSPiVgNj7feEf+TYtF6knj9J81Yk231YRgyDtIJCMLB2WnQN7L88wKaYl/hPQTaHyOC10b+5TR8h/wrVgdN6901dOXndK0eTtjf5ydgBJX/I0UGPfvVJLNMExJnMRWk2Nd+oxbgSg075w8IEVJyOAlfDP1gABv3lzUOrFjQf+BOub63MzqxjQZfRmrHlBUrVgUc8OUN+/bdp3ExMSR2HLa3avAtWHlWiFwMx18cgV/xfhqeD4aXua7r4b0VJX6z9CMzsMZ6t5X3NGQgQiVAob1/LEOymS7EJ2B3tPE0sk+kfKSBGyW0uDZjO+n1zttslNa7VfgAZVYiksd2VNyGziM15cv5NcVanS9MkcmJHvQ==,DescribeParameters,0
772,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
773,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
774,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
775,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
776,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
777,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
778,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
779,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
780,arn:aws:iam::123837392027:user/bert-jan,AAEAAZijLmnGzrCRJTMi2oNft3Q/mk513Tj3ShwWaULIw/kCAAAAAGSr8mQXAqRA8gyWCXktje6ZSLk007u9h2PPWx3wY236thQrXY1/smJtBEUmCKXAN6c0h4Wll2eNU/O4pTdscScaTfLq7/8yb4W+iH4Cw72rGMB5s7BqTHt8QAhB0g012V1cMhx22VfZg+TmJyyYyH7Uy8xsxqaMq7cPnEHm6FsBSB2ZI1qINpvhTd9xYucUhDXy+866+k3ITNPHBpQiy4NsOHo8FzS3RzGMkGts2J1Rd0K4RnNsYpygckjkDy8GM3hn55LEMg3N1FITVoPs4YuCuDSY8nvcYG+oS/QLAmyti8HemqfbTY+O8YyfB0pVpO43iVwawKu9/bP0mnr2zxLsR/cBF+xa12lkJrzNV8h4hcZ0+jTsbIaQjtCuG2PxTqxWXiRsICM/66JLdbdIjb4WsRSFwo3gl9PJkD1JtGj5py9zYStUrW/dahIJ7ynt50OwNBmiaw9kgdetXXoRHQI3f/c6g3G01nAId3YZwnZ5zSM2dIlrz/wVv8urlCmUYSRWYMcsggefPfCyUw5r9MeOu+KF2sbbrdoigUqnBt4Yq0O/R3O6v8/j4qWLtpkrZEWpxxnqhT61taRp2Vct28n8/IFkvUbQ+U4+I++TDfSnB28HjnVgRYET2kJB58Jsg77e53E69hXJzDmEIRvHp0zUIsMsW6oYxuTXmEwLqR7Gepyw2w==,DescribeParameters,0
781,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
782,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetParameters,0
783,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
784,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
785,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
786,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
787,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-cloudtraild-trail-aueolsaccp,DeleteTrail,1
788,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
789,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
790,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
791,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
792,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
793,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,CreateBucket,0
794,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketTagging,0
795,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,PutBucketPolicy,1
796,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,PutBucketTagging,0
797,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketPolicy,0
798,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketAcl,0
799,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketWebsite,0
800,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketCors,0
801,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetAccelerateConfiguration,0
802,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketVersioning,0
803,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketLogging,0
804,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketLifecycle,0
805,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketRequestPayment,0
806,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketReplication,0
807,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketEncryption,0
808,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketObjectLockConfiguration,0
809,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketTagging,0
810,,stratus-red-team-ctes-bucket-qyxyekjbtk,GetBucketAcl,0
811,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,CreateTrail,0
812,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,StartLogging,0
813,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListTags,0
814,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeTrails,0
815,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,GetTrailStatus,0
816,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,GetEventSelectors,0
817,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctes-trail-qyxyekjbtk,PutEventSelectors,1
818,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
819,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
820,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,CreateBucket,0
821,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
822,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketTagging,0
823,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketTagging,0
824,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketPolicy,1
825,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketCors,0
826,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketPolicy,0
827,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketAcl,0
828,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketWebsite,0
829,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketVersioning,0
830,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketRequestPayment,0
831,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetAccelerateConfiguration,0
832,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketLogging,0
833,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketLifecycle,0
834,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketReplication,0
835,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketEncryption,0
836,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketObjectLockConfiguration,0
837,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketTagging,0
838,,stratus-red-team-ctlr-bucket-zqfsvooxqj,GetBucketAcl,0
839,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,CreateTrail,0
840,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,StartLogging,0
841,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeTrails,0
842,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,GetEventSelectors,0
843,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-trail-zqfsvooxqj,GetTrailStatus,0
844,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListTags,0
845,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ctlr-bucket-zqfsvooxqj,PutBucketLifecycle,0
846,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
847,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
848,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
849,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
850,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-ct-stop-trail-qzbgnfqisx,StopLogging,1
851,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
852,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
853,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
854,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
855,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetCallerIdentity,0
